,time,entity,id,x,y,status
431,71,drone,5,10.0,60.0,waiting_at_bus_station_for_delivery
432,72,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
433,72,drone,1,30.0,20.0,waiting_at_bus_station_for_pickup_bus
434,72,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
435,72,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
436,72,drone,4,50.0,20.0,waiting_at_bus_station_for_pickup_bus
437,72,drone,5,10.0,60.0,waiting_at_bus_station_for_delivery
438,73,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
439,73,drone,1,30.0,20.0,waiting_at_bus_station_for_pickup_bus
440,73,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
441,73,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
442,73,drone,4,47.0,20.0,moving_to_bus_station_for_delivery
443,73,drone,5,7.0,60.0,moving_to_delivery
444,74,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
445,74,drone,1,30.0,20.0,waiting_at_bus_station_for_pickup_bus
446,74,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
447,74,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
448,74,drone,4,44.0,20.0,moving_to_bus_station_for_delivery
449,74,drone,5,4.0,60.0,moving_to_delivery
450,75,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
451,75,drone,1,30.0,20.0,waiting_at_bus_station_for_pickup_bus
452,75,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
453,75,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
454,75,drone,4,41.0,20.0,moving_to_bus_station_for_delivery
455,75,drone,5,2.0,60.0,idle
456,76,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
457,76,drone,1,30.0,20.0,waiting_at_bus_station_for_pickup_bus
458,76,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
459,76,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
460,76,drone,4,40.0,20.0,waiting_at_bus_station_for_delivery
461,76,drone,5,2.0,60.0,idle
462,77,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
463,77,drone,1,30.0,20.0,waiting_at_bus_station_for_pickup_bus
464,77,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
465,77,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
466,77,drone,4,40.0,20.0,waiting_at_bus_station_for_delivery
467,77,drone,5,2.0,60.0,idle
468,78,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
469,78,drone,1,30.0,20.0,waiting_at_bus_station_for_pickup_bus
470,78,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
471,78,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
472,78,drone,4,40.0,20.0,waiting_at_bus_station_for_delivery
473,78,drone,5,2.0,60.0,idle
474,79,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
475,79,drone,1,30.0,20.0,waiting_at_bus_station_for_pickup_bus
476,79,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
477,79,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
478,79,drone,4,40.0,20.0,waiting_at_bus_station_for_delivery
479,79,drone,5,2.0,60.0,idle
480,80,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
481,80,drone,1,30.0,20.0,waiting_at_bus_station_for_pickup_bus
482,80,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
483,80,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
484,80,drone,4,40.0,20.0,waiting_at_bus_station_for_delivery
485,80,drone,5,2.0,60.0,idle
486,81,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
487,81,drone,1,30.0,20.0,waiting_at_bus_station_for_pickup_bus
488,81,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
489,81,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
490,81,drone,4,40.0,20.0,waiting_at_bus_station_for_delivery
491,81,drone,5,2.0,60.0,idle
492,82,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
493,82,drone,1,30.0,20.0,waiting_at_bus_station_for_pickup_bus
494,82,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
495,82,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
496,82,drone,4,40.0,20.0,waiting_at_bus_station_for_delivery
497,82,drone,5,2.0,60.0,idle
498,83,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
499,83,drone,1,30.0,20.0,waiting_at_bus_station_for_pickup_bus
500,83,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
501,83,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
502,83,drone,4,40.0,20.0,waiting_at_bus_station_for_delivery
503,83,drone,5,2.0,60.0,idle
504,84,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
505,84,drone,1,30.0,20.0,waiting_at_bus_station_for_pickup_bus
506,84,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
507,84,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
508,84,drone,4,40.0,20.0,waiting_at_bus_station_for_delivery
509,84,drone,5,2.0,60.0,idle
510,85,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
511,85,drone,1,30.0,20.0,waiting_at_bus_station_for_pickup_bus
512,85,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
513,85,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
514,85,drone,4,40.0,20.0,waiting_at_bus_station_for_delivery
515,85,drone,5,2.0,60.0,idle
516,86,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
517,86,drone,1,30.0,20.0,waiting_at_bus_station_for_pickup_bus
518,86,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
519,86,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
520,86,drone,4,40.0,20.0,waiting_at_bus_station_for_delivery
521,86,drone,5,2.0,60.0,idle
522,87,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
523,87,drone,1,30.0,20.0,waiting_at_bus_station_for_pickup_bus
524,87,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
525,87,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
526,87,drone,4,39.210647782623674,22.894291463713195,moving_to_delivery
527,87,drone,5,2.0,60.0,idle
528,88,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
529,88,drone,1,30.0,20.0,waiting_at_bus_station_for_pickup_bus
530,88,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
531,88,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
532,88,drone,4,38.42129556524735,25.78858292742639,moving_to_delivery
533,88,drone,5,2.0,60.0,idle
534,89,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
535,89,drone,1,30.0,20.0,waiting_at_bus_station_for_pickup_bus
536,89,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
537,89,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
538,89,drone,4,37.63194334787102,28.682874391139585,moving_to_delivery
539,89,drone,5,2.0,60.0,idle
540,90,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
541,90,drone,1,30.0,20.0,waiting_at_bus_station_for_pickup_bus
542,90,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
543,90,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
544,90,drone,4,37.0,31.0,idle
545,90,drone,5,2.0,60.0,idle
546,91,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
547,91,drone,1,30.0,20.0,waiting_at_bus_station_for_pickup_bus
548,91,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
549,91,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
550,91,drone,4,37.0,31.0,idle
551,91,drone,5,2.0,60.0,idle
552,92,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
553,92,drone,1,30.0,20.0,waiting_at_bus_station_for_pickup_bus
554,92,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
555,92,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
556,92,drone,4,37.0,31.0,idle
557,92,drone,5,2.0,60.0,idle
558,93,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
559,93,drone,1,30.0,20.0,waiting_at_bus_station_for_pickup_bus
560,93,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
561,93,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
562,93,drone,4,37.0,31.0,idle
563,93,drone,5,2.0,60.0,idle
564,94,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
565,94,drone,1,30.0,20.0,waiting_at_bus_station_for_pickup_bus
566,94,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
567,94,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
568,94,drone,4,37.0,31.0,idle
569,94,drone,5,2.0,60.0,idle
570,95,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
571,95,drone,1,30.0,20.0,waiting_at_bus_station_for_pickup_bus
572,95,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
573,95,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
574,95,drone,4,37.0,31.0,idle
575,95,drone,5,5.0,60.0,moving_to_pickup
576,96,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
577,96,drone,1,30.0,20.0,waiting_at_bus_station_for_pickup_bus
578,96,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
579,96,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
580,96,drone,4,37.0,31.0,idle
581,96,drone,5,8.0,60.0,moving_to_pickup
582,97,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
583,97,drone,1,30.0,20.0,waiting_at_bus_station_for_pickup_bus
584,97,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
585,97,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
586,97,drone,4,37.0,31.0,idle
587,97,drone,5,11.0,60.0,moving_to_pickup
588,98,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
589,98,drone,1,30.0,20.0,waiting_at_bus_station_for_pickup_bus
590,98,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
591,98,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
592,98,drone,4,37.0,31.0,idle
593,98,drone,5,14.0,60.0,moving_to_pickup
594,99,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
595,99,drone,1,30.0,20.0,waiting_at_bus_station_for_pickup_bus
596,99,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
597,99,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
598,99,drone,4,37.0,31.0,idle
599,99,drone,5,15.0,60.0,moving_to_bus_station_finish_pickup
600,100,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
601,100,drone,1,30.0,20.0,waiting_at_bus_station_for_pickup_bus
602,100,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
603,100,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
604,100,drone,4,37.0,31.0,idle
605,100,drone,5,12.0,60.0,moving_to_bus_station_finish_pickup
606,101,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
607,101,drone,1,27.0,20.0,moving_to_bus_station_for_delivery
608,101,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
609,101,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
610,101,drone,4,37.0,31.0,idle
611,101,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
612,102,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
613,102,drone,1,24.0,20.0,moving_to_bus_station_for_delivery
614,102,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
615,102,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
616,102,drone,4,34.221722920691356,29.86810933805944,moving_to_pickup
617,102,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
618,103,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
619,103,drone,1,21.0,20.0,moving_to_bus_station_for_delivery
620,103,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
621,103,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
622,103,drone,4,31.44344584138271,28.73621867611888,moving_to_pickup
623,103,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
624,104,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
625,104,drone,1,20.0,20.0,waiting_at_bus_station_for_delivery
626,104,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
627,104,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
628,104,drone,4,28.665168762074067,27.60432801417832,moving_to_pickup
629,104,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
630,105,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
631,105,drone,1,20.0,20.0,waiting_at_bus_station_for_delivery
632,105,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
633,105,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
634,105,drone,4,25.886891682765423,26.472437352237762,moving_to_pickup
635,105,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
636,106,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
637,106,drone,1,20.0,20.0,waiting_at_bus_station_for_delivery
638,106,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
639,106,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
640,106,drone,4,23.10861460345678,25.340546690297202,moving_to_pickup
641,106,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
642,107,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
643,107,drone,1,20.0,20.0,waiting_at_bus_station_for_delivery
644,107,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
645,107,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
646,107,drone,4,20.330337524148135,24.208656028356643,moving_to_pickup
647,107,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
648,108,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
649,108,drone,1,20.0,20.0,waiting_at_bus_station_for_delivery
650,108,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
651,108,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
652,108,drone,4,17.55206044483949,23.076765366416087,moving_to_pickup
653,108,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
654,109,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
655,109,drone,1,20.0,20.0,waiting_at_bus_station_for_delivery
656,109,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
657,109,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
658,109,drone,4,14.773783365530846,21.94487470447553,moving_to_pickup
659,109,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
660,110,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
661,110,drone,1,20.0,20.0,waiting_at_bus_station_for_delivery
662,110,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
663,110,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
664,110,drone,4,11.995506286222202,20.81298404253497,moving_to_pickup
665,110,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
666,111,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
667,111,drone,1,20.0,20.0,waiting_at_bus_station_for_delivery
668,111,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
669,111,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
670,111,drone,4,10.0,20.0,moving_to_bus_station_finish_pickup
671,111,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
672,112,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
673,112,drone,1,20.0,20.0,waiting_at_bus_station_for_delivery
674,112,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
675,112,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
676,112,drone,4,10.0,20.0,waiting_at_bus_station_for_pickup_bus
677,112,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
678,113,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
679,113,drone,1,20.0,20.0,waiting_at_bus_station_for_delivery
680,113,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
681,113,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
682,113,drone,4,10.0,20.0,waiting_at_bus_station_for_pickup_bus
683,113,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
684,114,drone,0,20.0,20.0,waiting_at_bus_station_for_delivery
685,114,drone,1,20.0,20.0,waiting_at_bus_station_for_delivery
686,114,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
687,114,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
688,114,drone,4,10.0,20.0,waiting_at_bus_station_for_pickup_bus
689,114,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
690,115,drone,0,22.34260642832909,21.874085142663272,moving_to_delivery
691,115,drone,1,17.316718427000254,21.341640786499873,moving_to_delivery
692,115,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
693,115,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
694,115,drone,4,10.0,20.0,waiting_at_bus_station_for_pickup_bus
695,115,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
696,116,drone,0,24.685212856658183,23.748170285326545,moving_to_delivery
697,116,drone,1,16.0,22.0,idle
698,116,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
699,116,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
700,116,drone,4,10.0,20.0,waiting_at_bus_station_for_pickup_bus
701,116,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
702,117,drone,0,25.0,24.0,idle
703,117,drone,1,16.0,22.0,idle
704,117,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
705,117,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
706,117,drone,4,10.0,20.0,waiting_at_bus_station_for_pickup_bus
707,117,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
708,118,drone,0,25.0,24.0,idle
709,118,drone,1,16.0,22.0,idle
710,118,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
711,118,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
712,118,drone,4,10.0,20.0,waiting_at_bus_station_for_pickup_bus
713,118,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
714,119,drone,0,25.0,24.0,idle
715,119,drone,1,16.0,22.0,idle
716,119,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
717,119,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
718,119,drone,4,10.0,20.0,waiting_at_bus_station_for_pickup_bus
719,119,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
720,120,drone,0,25.0,24.0,idle
721,120,drone,1,16.0,22.0,idle
722,120,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
723,120,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
724,120,drone,4,10.0,20.0,waiting_at_bus_station_for_pickup_bus
725,120,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
726,121,drone,0,25.0,24.0,idle
727,121,drone,1,16.0,22.0,idle
728,121,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
729,121,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
730,121,drone,4,10.0,20.0,waiting_at_bus_station_for_pickup_bus
731,121,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
732,122,drone,0,25.0,24.0,idle
733,122,drone,1,16.0,22.0,idle
734,122,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
735,122,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
736,122,drone,4,10.0,20.0,waiting_at_bus_station_for_pickup_bus
737,122,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
738,123,drone,0,25.0,24.0,idle
739,123,drone,1,16.0,22.0,idle
740,123,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
741,123,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
742,123,drone,4,10.0,20.0,waiting_at_bus_station_for_pickup_bus
743,123,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
744,124,drone,0,25.0,24.0,idle
745,124,drone,1,16.0,22.0,idle
746,124,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
747,124,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
748,124,drone,4,10.0,20.0,waiting_at_bus_station_for_pickup_bus
749,124,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
750,125,drone,0,25.0,24.0,idle
751,125,drone,1,16.0,22.0,idle
752,125,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
753,125,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
754,125,drone,4,10.0,20.0,waiting_at_bus_station_for_pickup_bus
755,125,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
756,126,drone,0,25.0,24.0,idle
757,126,drone,1,13.316718427000252,23.341640786499873,moving_to_pickup
758,126,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
759,126,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
760,126,drone,4,10.0,20.0,waiting_at_bus_station_for_pickup_bus
761,126,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
762,127,drone,0,25.0,24.0,idle
763,127,drone,1,12.0,24.0,moving_to_bus_station_finish_pickup
764,127,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
765,127,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
766,127,drone,4,10.0,20.0,waiting_at_bus_station_for_pickup_bus
767,127,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
768,128,drone,0,25.0,24.0,idle
769,128,drone,1,10.658359213500127,21.316718427000254,moving_to_bus_station_finish_pickup
770,128,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
771,128,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
772,128,drone,4,10.0,20.0,waiting_at_bus_station_for_pickup_bus
773,128,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
774,129,drone,0,25.0,24.0,idle
775,129,drone,1,10.0,20.0,waiting_at_bus_station_for_pickup_bus
776,129,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
777,129,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
778,129,drone,4,10.0,17.0,moving_to_bus_station_for_delivery
779,129,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
780,130,drone,0,25.0,24.0,idle
781,130,drone,1,10.0,20.0,waiting_at_bus_station_for_pickup_bus
782,130,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
783,130,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
784,130,drone,4,10.0,14.0,moving_to_bus_station_for_delivery
785,130,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
786,131,drone,0,25.0,24.0,idle
787,131,drone,1,10.0,20.0,waiting_at_bus_station_for_pickup_bus
788,131,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
789,131,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
790,131,drone,4,10.0,11.0,moving_to_bus_station_for_delivery
791,131,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
792,132,drone,0,25.0,24.0,idle
793,132,drone,1,10.0,20.0,waiting_at_bus_station_for_pickup_bus
794,132,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
795,132,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
796,132,drone,4,10.0,8.0,moving_to_bus_station_for_delivery
797,132,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
798,133,drone,0,25.0,24.0,idle
799,133,drone,1,10.0,20.0,waiting_at_bus_station_for_pickup_bus
800,133,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
801,133,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
802,133,drone,4,10.0,5.0,moving_to_bus_station_for_delivery
803,133,drone,5,10.0,60.0,waiting_at_bus_station_for_pickup_bus
804,134,drone,0,25.0,24.0,idle
805,134,drone,1,10.0,20.0,waiting_at_bus_station_for_pickup_bus
